seed,scenario_fingerprint,algorithm,num_agents,num_tasks,obstacle_density,success,iterations,total_distance,productive_agents,blocked_moves,redundant_target_ratio,runtime_seconds
16,3eaa1a5206a828377263774e09813e8bf9e0fa3aba0411332e4a67059ce8c9a1,hungarian_astar,15,20,0.05,1,25,166.0,13,0,0.0,1.339524786999391
17,4d2206b64bfa1c2993383ac0217ace196a731671e6a176e4e6c0147371726ec3,manhattan_greedy,15,20,0.05,1,43,631.0,10,14,0.7844961240310078,0.14081528300448554
17,4d2206b64bfa1c2993383ac0217ace196a731671e6a176e4e6c0147371726ec3,path_cost_greedy,15,20,0.05,1,50,674.0,11,76,0.7946666666666666,2.1182784650009125
17,4d2206b64bfa1c2993383ac0217ace196a731671e6a176e4e6c0147371726ec3,hungarian_astar,15,20,0.05,1,19,198.0,13,0,0.0,1.6590318710004794
18,da7f2877ee7ebe054d84a9191fe7c868b5198d0bcefcefcf36bcc2417e65129d,manhattan_greedy,15,20,0.05,1,33,481.0,12,14,0.7232323232323232,0.18260194200411206
18,da7f2877ee7ebe054d84a9191fe7c868b5198d0bcefcefcf36bcc2417e65129d,path_cost_greedy,15,20,0.05,1,33,481.0,12,14,0.7232323232323232,2.438030858997081
18,da7f2877ee7ebe054d84a9191fe7c868b5198d0bcefcefcf36bcc2417e65129d,hungarian_astar,15,20,0.05,1,18,162.0,12,1,0.0,1.592753980003181
19,9cdeb4ee3d10ab15074d5aa56f3689416047bf07a33c62aa42e12109ac06a714,manhattan_greedy,15,20,0.05,1,24,356.0,12,4,0.6833333333333333,0.04978113000106532
19,9cdeb4ee3d10ab15074d5aa56f3689416047bf07a33c62aa42e12109ac06a714,path_cost_greedy,15,20,0.05,1,24,356.0,12,4,0.6833333333333333,0.637733080999169
19,9cdeb4ee3d10ab15074d5aa56f3689416047bf07a33c62aa42e12109ac06a714,hungarian_astar,15,20,0.05,1,24,136.0,12,0,0.0,0.6222409979964141
20,7f903ef7b3f79c7448e7784b262b71031b9302967567a7722d9cfff0a09ebdd6,manhattan_greedy,15,20,0.05,1,25,368.0,11,7,0.6373333333333333,0.06063423599698581
20,7f903ef7b3f79c7448e7784b262b71031b9302967567a7722d9cfff0a09ebdd6,path_cost_greedy,15,20,0.05,1,25,368.0,11,7,0.6373333333333333,1.4042950900038704
20,7f903ef7b3f79c7448e7784b262b71031b9302967567a7722d9cfff0a09ebdd6,hungarian_astar,15,20,0.05,1,19,188.0,11,1,0.0,1.1985020159991109
21,b656006880c15831993dea96d3c614a1ced8d4e49ae62a349f7bb83ad0db133d,manhattan_greedy,15,20,0.05,1,36,508.0,13,32,0.7592592592592593,0.29239554300147574
21,b656006880c15831993dea96d3c614a1ced8d4e49ae62a349f7bb83ad0db133d,path_cost_greedy,15,20,0.05,1,36,534.0,14,6,0.7555555555555555,2.278890452995256
21,b656006880c15831993dea96d3c614a1ced8d4e49ae62a349f7bb83ad0db133d,hungarian_astar,15,20,0.05,1,17,155.0,12,0,0.0,2.172764984999958
22,7a984a304e9c0302ee574d4993ec43a7e7e8200b63f6840177e816912220b61c,manhattan_greedy,15,20,0.05,1,23,340.0,11,5,0.6608695652173913,0.051154376997146755
22,7a984a304e9c0302ee574d4993ec43a7e7e8200b63f6840177e816912220b61c,path_cost_greedy,15,20,0.05,1,23,340.0,11,5,0.6608695652173913,1.9743962680004188
22,7a984a304e9c0302ee574d4993ec43a7e7e8200b63f6840177e816912220b61c,hungarian_astar,15,20,0.05,1,15,157.0,13,1,0.0,1.674224000002141
23,afa9386953bb61bcb7bcae874b139ea8b219d4ef4756f3382f727f0bc2568df1,manhattan_greedy,15,20,0.05,1,48,689.0,12,31,0.8083333333333333,0.5577594120040885
23,afa9386953bb61bcb7bcae874b139ea8b219d4ef4756f3382f727f0bc2568df1,path_cost_greedy,15,20,0.05,1,48,681.0,12,39,0.8083333333333333,3.8366229750026832
23,afa9386953bb61bcb7bcae874b139ea8b219d4ef4756f3382f727f0bc2568df1,hungarian_astar,15,20,0.05,1,33,155.0,13,0,0.0,3.991022469002928
24,89c6be39e796e7f3e4eed5ae7b1f22a5a4a0b99e2f9813803f1b8a1690d78370,manhattan_greedy,15,20,0.05,1,26,374.0,11,16,0.6435897435897436,0.10406163400330115
24,89c6be39e796e7f3e4eed5ae7b1f22a5a4a0b99e2f9813803f1b8a1690d78370,path_cost_greedy,15,20,0.05,1,26,371.0,10,19,0.6538461538461539,3.300260071999219
24,89c6be39e796e7f3e4eed5ae7b1f22a5a4a0b99e2f9813803f1b8a1690d78370,hungarian_astar,15,20,0.05,1,18,168.0,13,0,0.0,1.891600577000645
25,945f4be2dace17e59c2d88e965a7664ee709471a95366f3507d09f28bdab35d1,manhattan_greedy,15,20,0.05,1,25,371.0,12,4,0.576,0.048461291000421625
25,945f4be2dace17e59c2d88e965a7664ee709471a95366f3507d09f28bdab35d1,path_cost_greedy,15,20,0.05,1,25,372.0,12,3,0.6053333333333333,1.748758720998012
25,945f4be2dace17e59c2d88e965a7664ee709471a95366f3507d09f28bdab35d1,hungarian_astar,15,20,0.05,1,20,179.0,15,0,0.0,2.769328278998728
26,04eb385e0dc05b5e501e13c5b291973c72872f101b353ac8de427900e1b053b6,manhattan_greedy,15,20,0.05,1,42,622.0,9,8,0.8031746031746032,0.11468620500090765
26,04eb385e0dc05b5e501e13c5b291973c72872f101b353ac8de427900e1b053b6,path_cost_greedy,15,20,0.05,1,42,622.0,9,8,0.8031746031746032,1.1717338339949492
26,04eb385e0dc05b5e501e13c5b291973c72872f101b353ac8de427900e1b053b6,hungarian_astar,15,20,0.05,1,25,250.0,12,0,0.0,1.1474106809982914
27,1b8fd7509fc8075625987c015239509ed10f0774b1be13d63da4271dfdf41724,manhattan_greedy,15,20,0.05,1,28,418.0,13,2,0.75,0.09303241699672071
27,1b8fd7509fc8075625987c015239509ed10f0774b1be13d63da4271dfdf41724,path_cost_greedy,15,20,0.05,1,28,417.0,13,3,0.7642857142857142,1.5141338220055331
27,1b8fd7509fc8075625987c015239509ed10f0774b1be13d63da4271dfdf41724,hungarian_astar,15,20,0.05,1,23,138.0,13,0,0.0,1.2075632410051185
28,a3258631048c751fb6c11a7737b5e4147ae8668820112f9b19d06c99b76fb7b2,manhattan_greedy,15,20,0.05,1,37,541.0,11,14,0.7765765765765765,0.2022595949965762
28,a3258631048c751fb6c11a7737b5e4147ae8668820112f9b19d06c99b76fb7b2,path_cost_greedy,15,20,0.05,1,37,541.0,11,14,0.7765765765765765,2.195333582996682
28,a3258631048c751fb6c11a7737b5e4147ae8668820112f9b19d06c99b76fb7b2,hungarian_astar,15,20,0.05,1,18,152.0,12,0,0.0,1.4831376199945225
29,58b5084c1c468c7c80be2476018e5898be3c679ddd612a3d4570728b1de33f20,manhattan_greedy,15,20,0.05,1,33,478.0,11,17,0.692929292929293,0.19380600499425782
29,58b5084c1c468c7c80be2476018e5898be3c679ddd612a3d4570728b1de33f20,path_cost_greedy,15,20,0.05,1,33,480.0,11,15,0.692929292929293,2.704108906997135
29,58b5084c1c468c7c80be2476018e5898be3c679ddd612a3d4570728b1de33f20,hungarian_astar,15,20,0.05,1,19,155.0,14,0,0.0,1.9182826639953419
0,056a92bf2eec0ba90afbb6a0e917e57cadc642adae5a90e0ba5042d7046ec7a4,manhattan_greedy,15,20,0.1,1,42,607.0,12,23,0.780952380952381,0.06372740199731197
0,056a92bf2eec0ba90afbb6a0e917e57cadc642adae5a90e0ba5042d7046ec7a4,path_cost_greedy,15,20,0.1,1,37,541.0,12,14,0.7747747747747747,0.7810001899997587
0,056a92bf2eec0ba90afbb6a0e917e57cadc642adae5a90e0ba5042d7046ec7a4,hungarian_astar,15,20,0.1,1,27,164.0,12,0,0.0,0.8283846220001578
1,bdda24c1f19d261027ec89f33b76e8299ee5b23c6f39ef47455dc36c7f6317a1,manhattan_greedy,15,20,0.1,1,25,364.0,11,11,0.672,0.08418232099938905
1,bdda24c1f19d261027ec89f33b76e8299ee5b23c6f39ef47455dc36c7f6317a1,path_cost_greedy,15,20,0.1,1,25,361.0,12,14,0.64,1.4679951590005658
1,bdda24c1f19d261027ec89f33b76e8299ee5b23c6f39ef47455dc36c7f6317a1,hungarian_astar,15,20,0.1,1,15,165.0,15,0,0.0,1.4080710929993074
2,8262bc653c04583cbbd38bc65f476864832e2b57475a965b764d08eec4e42507,manhattan_greedy,15,20,0.1,1,31,450.0,11,15,0.7053763440860215,0.14588584400189575
2,8262bc653c04583cbbd38bc65f476864832e2b57475a965b764d08eec4e42507,path_cost_greedy,15,20,0.1,1,31,456.0,11,9,0.7290322580645161,2.1289748799972585
2,8262bc653c04583cbbd38bc65f476864832e2b57475a965b764d08eec4e42507,hungarian_astar,15,20,0.1,1,23,175.0,12,0,0.0,1.707696442004817
3,b84d311f9c4b2796b7b5398505b9d51b5b94b8337fe7908ad42db7b514dcd1df,manhattan_greedy,15,20,0.1,1,24,347.0,10,13,0.675,0.03826567400392378
3,b84d311f9c4b2796b7b5398505b9d51b5b94b8337fe7908ad42db7b514dcd1df,path_cost_greedy,15,20,0.1,1,24,347.0,10,13,0.6611111111111111,1.2370723450003425
3,b84d311f9c4b2796b7b5398505b9d51b5b94b8337fe7908ad42db7b514dcd1df,hungarian_astar,15,20,0.1,1,18,168.0,12,1,0.0,1.35993529100233
4,9d425903fcfb7ec716c81760b0f54349dd00b5161792b25afa4b73bb844556d7,manhattan_greedy,15,20,0.1,1,27,398.0,10,7,0.7061728395061728,0.0718292579986155
4,9d425903fcfb7ec716c81760b0f54349dd00b5161792b25afa4b73bb844556d7,path_cost_greedy,15,20,0.1,1,26,382.0,10,8,0.717948717948718,1.9716226710006595
4,9d425903fcfb7ec716c81760b0f54349dd00b5161792b25afa4b73bb844556d7,hungarian_astar,15,20,0.1,1,20,197.0,12,2,0.0,1.9268222039972898
5,d60f5c9acf06abb6e7982cf4dced2a723681ef836bc6a74db8ae99b24b4f4405,manhattan_greedy,15,20,0.1,1,18,265.0,11,5,0.5851851851851851,0.08036298600200098
5,d60f5c9acf06abb6e7982cf4dced2a723681ef836bc6a74db8ae99b24b4f4405,path_cost_greedy,15,20,0.1,1,18,265.0,11,5,0.5851851851851851,2.40537856699666
5,d60f5c9acf06abb6e7982cf4dced2a723681ef836bc6a74db8ae99b24b4f4405,hungarian_astar,15,20,0.1,1,17,171.0,13,0,0.0,2.4867660449963296
6,480ff92b4efbc1160d5bd3a62179f7a0491f155ff79a22f314ede05407d6ef0b,manhattan_greedy,15,20,0.1,1,36,522.0,10,18,0.7333333333333333,0.11968909599818289
6,480ff92b4efbc1160d5bd3a62179f7a0491f155ff79a22f314ede05407d6ef0b,path_cost_greedy,15,20,0.1,1,36,520.0,10,20,0.7333333333333333,3.138145388002158
6,480ff92b4efbc1160d5bd3a62179f7a0491f155ff79a22f314ede05407d6ef0b,hungarian_astar,15,20,0.1,1,26,194.0,12,1,0.0,2.556158162005886
7,a49faa0d5f86fb94456f650c96e2324cf43e5d0b301946bd7012bad737a4df64,manhattan_greedy,15,20,0.1,1,18,262.0,12,8,0.4888888888888889,0.06696671299869195
7,a49faa0d5f86fb94456f650c96e2324cf43e5d0b301946bd7012bad737a4df64,path_cost_greedy,15,20,0.1,1,18,268.0,12,2,0.5333333333333333,1.8102664130055928
7,a49faa0d5f86fb94456f650c96e2324cf43e5d0b301946bd7012bad737a4df64,hungarian_astar,15,20,0.1,1,16,168.0,12,0,0.0,1.5371326219974435
8,e5f40f262e7e6f21b360bd0297ac966f4ab9bd6efb319475d3f32c41f80e2df4,manhattan_greedy,15,20,0.1,1,46,637.0,11,53,0.8159420289855073,0.18679050799983088
8,e5f40f262e7e6f21b360bd0297ac966f4ab9bd6efb319475d3f32c41f80e2df4,path_cost_greedy,15,20,0.1,1,34,483.0,11,27,0.7509803921568627,2.62465331400017
8,e5f40f262e7e6f21b360bd0297ac966f4ab9bd6efb319475d3f32c41f80e2df4,hungarian_astar,15,20,0.1,1,26,219.0,12,0,0.0,3.486824693995004
9,5773c853167d50f16222671fb51cd75d49bfe1f7a91968e999337c61c0e52c03,manhattan_greedy,15,20,0.1,1,39,568.0,12,17,0.7572649572649572,0.15272024500154657
9,5773c853167d50f16222671fb51cd75d49bfe1f7a91968e999337c61c0e52c03,path_cost_greedy,15,20,0.1,1,39,567.0,12,18,0.7452991452991453,2.284024559005047
9,5773c853167d50f16222671fb51cd75d49bfe1f7a91968e999337c61c0e52c03,hungarian_astar,15,20,0.1,1,19,159.0,14,0,0.0,2.149571248999564
10,ea9bc2a69e6ed1e6cf503e041a955f53a324b99e72f17c90ac5a5e6c371efb9c,manhattan_greedy,15,20,0.1,1,25,368.0,13,7,0.7173333333333334,0.1092202149957302
10,ea9bc2a69e6ed1e6cf503e041a955f53a324b99e72f17c90ac5a5e6c371efb9c,path_cost_greedy,15,20,0.1,1,25,369.0,12,6,0.7333333333333333,1.6293159979977645
10,ea9bc2a69e6ed1e6cf503e041a955f53a324b99e72f17c90ac5a5e6c371efb9c,hungarian_astar,15,20,0.1,1,20,188.0,13,0,0.0,2.205274804997316
11,e73bd265e5f3de198a384755188f8ee8e17e6e7951ace1440c06caf175744097,manhattan_greedy,15,20,0.1,1,35,500.0,11,25,0.7504761904761905,0.41406869800266577
11,e73bd265e5f3de198a384755188f8ee8e17e6e7951ace1440c06caf175744097,path_cost_greedy,15,20,0.1,1,37,535.0,9,20,0.772972972972973,4.061548853998829
11,e73bd265e5f3de198a384755188f8ee8e17e6e7951ace1440c06caf175744097,hungarian_astar,15,20,0.1,1,22,176.0,14,0,0.0,1.8077146950017777
12,092beef3a4bdc4dfad02bf036d6f8afc74d0e15ad9970131a01bc19e4df2f522,manhattan_greedy,15,20,0.1,1,26,374.0,10,16,0.6641025641025641,0.049318317003780976
12,092beef3a4bdc4dfad02bf036d6f8afc74d0e15ad9970131a01bc19e4df2f522,path_cost_greedy,15,20,0.1,1,26,375.0,10,15,0.6615384615384615,1.5394363700033864
12,092beef3a4bdc4dfad02bf036d6f8afc74d0e15ad9970131a01bc19e4df2f522,hungarian_astar,15,20,0.1,1,15,158.0,13,0,0.0,1.738617285998771
13,049e9ca8900beda54d3f4d0286b994a75da3d8e663e541f2ff5d573e0894cb91,manhattan_greedy,15,20,0.1,1,36,523.0,10,17,0.7296296296296296,0.16712320999795338
13,049e9ca8900beda54d3f4d0286b994a75da3d8e663e541f2ff5d573e0894cb91,path_cost_greedy,15,20,0.1,1,36,523.0,10,17,0.7296296296296296,3.6334688319984707
13,049e9ca8900beda54d3f4d0286b994a75da3d8e663e541f2ff5d573e0894cb91,hungarian_astar,15,20,0.1,1,33,229.0,13,2,0.0,6.6759754779996
14,e2b1d63194a64ca8af159d600a45e21f723e0175be1c5fd115ccb79bbf26ce83,manhattan_greedy,15,20,0.1,1,36,521.0,8,19,0.725925925925926,0.8570149869992747
14,e2b1d63194a64ca8af159d600a45e21f723e0175be1c5fd115ccb79bbf26ce83,path_cost_greedy,15,20,0.1,1,36,524.0,9,16,0.7388888888888889,4.966523174996837
14,e2b1d63194a64ca8af159d600a45e21f723e0175be1c5fd115ccb79bbf26ce83,hungarian_astar,15,20,0.1,1,30,202.0,14,0,0.0,3.77898567700322
15,14f8c522639c97758018f2dac016320f52f4599a6250c39bb097f51f64840d4b,manhattan_greedy,15,20,0.1,1,34,494.0,10,16,0.7196078431372549,0.1315546340047149
15,14f8c522639c97758018f2dac016320f52f4599a6250c39bb097f51f64840d4b,path_cost_greedy,15,20,0.1,1,37,536.0,10,19,0.7495495495495496,2.3919556879991433
15,14f8c522639c97758018f2dac016320f52f4599a6250c39bb097f51f64840d4b,hungarian_astar,15,20,0.1,1,22,209.0,14,0,0.0,2.6262872359948233
16,fb230b4bbeeadafa218d3714ab3c3decb74db05f289a9abfc5b8a027a4dda520,manhattan_greedy,15,20,0.1,1,27,403.0,8,2,0.6641975308641975,0.2727106949969311
16,fb230b4bbeeadafa218d3714ab3c3decb74db05f289a9abfc5b8a027a4dda520,path_cost_greedy,15,20,0.1,1,27,402.0,8,3,0.6592592592592592,7.3054161590043805
16,fb230b4bbeeadafa218d3714ab3c3decb74db05f289a9abfc5b8a027a4dda520,hungarian_astar,15,20,0.1,1,22,215.0,13,0,0.0,9.58999914600281
17,f7b757f2befc3dcae7c4f2cb05b3c4990ee8f96e972c37a2329fcc5f4e0a70de,manhattan_greedy,15,20,0.1,1,26,371.0,11,19,0.6461538461538462,0.26437819599959766
17,f7b757f2befc3dcae7c4f2cb05b3c4990ee8f96e972c37a2329fcc5f4e0a70de,path_cost_greedy,15,20,0.1,1,26,371.0,11,19,0.6461538461538462,8.209037272994465
17,f7b757f2befc3dcae7c4f2cb05b3c4990ee8f96e972c37a2329fcc5f4e0a70de,hungarian_astar,15,20,0.1,1,22,169.0,13,3,0.0,5.627038771999651
18,f38e34be0908643cde4796fd0219276299c6e454b6fe9084764747b1a4fd0afc,manhattan_greedy,15,20,0.1,1,23,335.0,12,10,0.6202898550724638,0.15711156900215428
18,f38e34be0908643cde4796fd0219276299c6e454b6fe9084764747b1a4fd0afc,path_cost_greedy,15,20,0.1,1,23,335.0,12,10,0.6173913043478261,5.123192459002894
18,f38e34be0908643cde4796fd0219276299c6e454b6fe9084764747b1a4fd0afc,hungarian_astar,15,20,0.1,1,18,153.0,13,1,0.0,4.215347634002683
19,280ac846d2dd55898fb4b6f2d11b5f79978f50b6e79ee0d6e7f19aba298331cb,manhattan_greedy,15,20,0.1,1,34,502.0,12,8,0.7215686274509804,0.43539509199763415
19,280ac846d2dd55898fb4b6f2d11b5f79978f50b6e79ee0d6e7f19aba298331cb,path_cost_greedy,15,20,0.1,1,34,501.0,12,9,0.7352941176470589,3.870984575994953
19,280ac846d2dd55898fb4b6f2d11b5f79978f50b6e79ee0d6e7f19aba298331cb,hungarian_astar,15,20,0.1,1,22,148.0,14,0,0.0,4.5384059169955435
20,5fb3c1180281e426eedd7869fc500c2a82007cffa52e76ed3da12cf6f0abf81e,manhattan_greedy,15,20,0.1,1,28,413.0,9,7,0.6476190476190476,0.19438240100134863
20,5fb3c1180281e426eedd7869fc500c2a82007cffa52e76ed3da12cf6f0abf81e,path_cost_greedy,15,20,0.1,1,28,413.0,9,7,0.6619047619047619,3.5334476419957355
20,5fb3c1180281e426eedd7869fc500c2a82007cffa52e76ed3da12cf6f0abf81e,hungarian_astar,15,20,0.1,1,21,192.0,11,0,0.0,2.943629895999038
21,a2d5d8a1631e494b772882dae1a23c6415b48161996291eeb36d6a7ff31ca8d7,manhattan_greedy,15,20,0.1,1,23,340.0,11,5,0.5884057971014492,0.23338254199916264
21,a2d5d8a1631e494b772882dae1a23c6415b48161996291eeb36d6a7ff31ca8d7,path_cost_greedy,15,20,0.1,1,23,340.0,11,5,0.6173913043478261,4.254349675000412
21,a2d5d8a1631e494b772882dae1a23c6415b48161996291eeb36d6a7ff31ca8d7,hungarian_astar,15,20,0.1,1,21,190.0,14,0,0.0,5.38086869000108
22,a105924e81ac6bd1c48952fbd1c3ddded2c53c9f19b070c4a025d4507d7a60df,manhattan_greedy,15,20,0.1,1,32,471.0,13,9,0.7270833333333333,0.17955244699987816
22,a105924e81ac6bd1c48952fbd1c3ddded2c53c9f19b070c4a025d4507d7a60df,path_cost_greedy,15,20,0.1,1,32,473.0,13,7,0.7375,7.101189086999511
22,a105924e81ac6bd1c48952fbd1c3ddded2c53c9f19b070c4a025d4507d7a60df,hungarian_astar,15,20,0.1,1,23,181.0,13,1,0.0,10.612276182000642
23,233049f7db77814ac8ee01ca0cfad7edda9ba6f2aeb097dcdb787e5626949406,manhattan_greedy,15,20,0.1,1,30,436.0,10,14,0.7244444444444444,1.2841312529999414
23,233049f7db77814ac8ee01ca0cfad7edda9ba6f2aeb097dcdb787e5626949406,path_cost_greedy,15,20,0.1,1,30,433.0,10,17,0.7333333333333333,8.440972270000202
23,233049f7db77814ac8ee01ca0cfad7edda9ba6f2aeb097dcdb787e5626949406,hungarian_astar,15,20,0.1,1,25,141.0,14,0,0.0,4.688789164996706
24,053b819b5888cedbce3b02db3ea6a9c19bf6831615ba209dd841b41e10f5a5d2,manhattan_greedy,15,20,0.1,1,43,600.0,11,45,0.786046511627907,0.46145818100194447
24,053b819b5888cedbce3b02db3ea6a9c19bf6831615ba209dd841b41e10f5a5d2,path_cost_greedy,15,20,0.1,1,43,611.0,12,34,0.7689922480620155,8.464121017001162
24,053b819b5888cedbce3b02db3ea6a9c19bf6831615ba209dd841b41e10f5a5d2,hungarian_astar,15,20,0.1,1,23,190.0,13,0,0.0,10.577167174000351
25,a3eb67c20246c28427ddb045c89c2d716639e902d67a06cff5c87f4900807607,manhattan_greedy,15,20,0.1,1,30,422.0,13,28,0.6622222222222223,0.24929350199818145
25,a3eb67c20246c28427ddb045c89c2d716639e902d67a06cff5c87f4900807607,path_cost_greedy,15,20,0.1,1,30,416.0,12,34,0.7,7.754184183002508
25,a3eb67c20246c28427ddb045c89c2d716639e902d67a06cff5c87f4900807607,hungarian_astar,15,20,0.1,1,22,210.0,13,0,0.0,7.061746350998874
26,96c138b85faba1d15c66042df29750b46e896afa99ec912e4a761253a4f5de4c,manhattan_greedy,15,20,0.1,1,31,459.0,9,6,0.7032258064516129,0.22987932399701094
26,96c138b85faba1d15c66042df29750b46e896afa99ec912e4a761253a4f5de4c,path_cost_greedy,15,20,0.1,1,31,463.0,9,2,0.7204301075268817,4.328194755995355
26,96c138b85faba1d15c66042df29750b46e896afa99ec912e4a761253a4f5de4c,hungarian_astar,15,20,0.1,1,24,213.0,10,0,0.0,5.032986021004035
27,1d1a9c84dd3abbfec8cd9b3296530d8e1e26cc7e2812082a382ca53238469337,manhattan_greedy,15,20,0.1,1,21,309.0,11,6,0.7333333333333333,0.19110500199894886
27,1d1a9c84dd3abbfec8cd9b3296530d8e1e26cc7e2812082a382ca53238469337,path_cost_greedy,15,20,0.1,1,21,309.0,11,6,0.7365079365079366,2.303089496999746
27,1d1a9c84dd3abbfec8cd9b3296530d8e1e26cc7e2812082a382ca53238469337,hungarian_astar,15,20,0.1,1,21,134.0,13,0,0.0,2.148673771000176
28,dc0e24e30a413b2769484a2694eb52a2457014b40efb22b5d62a9f193d9a4a5f,manhattan_greedy,15,20,0.1,1,51,722.0,11,43,0.8130718954248366,0.436967187000846
28,dc0e24e30a413b2769484a2694eb52a2457014b40efb22b5d62a9f193d9a4a5f,path_cost_greedy,15,20,0.1,1,51,722.0,11,43,0.8130718954248366,5.289643673000683
28,dc0e24e30a413b2769484a2694eb52a2457014b40efb22b5d62a9f193d9a4a5f,hungarian_astar,15,20,0.1,1,25,194.0,12,3,0.0,4.730592471001728
29,ad1f7f80b2ceffbb7ffeaa0ad9b8a5134cda57dd2f389da709c6bddd64d7a8d1,manhattan_greedy,15,20,0.1,1,30,441.0,12,9,0.6755555555555556,0.5443481949987472
29,ad1f7f80b2ceffbb7ffeaa0ad9b8a5134cda57dd2f389da709c6bddd64d7a8d1,path_cost_greedy,15,20,0.1,1,30,442.0,12,8,0.6755555555555556,8.1500683369959
29,ad1f7f80b2ceffbb7ffeaa0ad9b8a5134cda57dd2f389da709c6bddd64d7a8d1,hungarian_astar,15,20,0.1,1,19,150.0,14,1,0.0,7.293740737994085
0,67f310ab74d72b37e760bf81d40e2e4b139589ef343a05f62b1dde44b2d1cd76,manhattan_greedy,15,20,0.15,1,35,511.0,10,14,0.699047619047619,0.20256008799333358
0,67f310ab74d72b37e760bf81d40e2e4b139589ef343a05f62b1dde44b2d1cd76,path_cost_greedy,15,20,0.15,1,49,712.0,10,23,0.782312925170068,4.806416008999804
0,67f310ab74d72b37e760bf81d40e2e4b139589ef343a05f62b1dde44b2d1cd76,hungarian_astar,15,20,0.15,1,22,206.0,12,0,0.0,3.6247511799956555
1,9f21a296fd3b402f30787c233fc94151b11543eabe36f5148b27ef36f38ec260,manhattan_greedy,15,20,0.15,1,32,469.0,11,11,0.7395833333333334,0.56342459100415
1,9f21a296fd3b402f30787c233fc94151b11543eabe36f5148b27ef36f38ec260,path_cost_greedy,15,20,0.15,1,32,466.0,11,14,0.7270833333333333,5.868341494999186
1,9f21a296fd3b402f30787c233fc94151b11543eabe36f5148b27ef36f38ec260,hungarian_astar,15,20,0.15,1,19,186.0,12,0,0.0,4.810489850002341
2,363aa2d390633eba384126b5994a98f4bc60b6d612c9c53c276d5a8d1942628a,manhattan_greedy,15,20,0.15,1,32,463.0,11,17,0.6770833333333334,0.17550408399984008
2,363aa2d390633eba384126b5994a98f4bc60b6d612c9c53c276d5a8d1942628a,path_cost_greedy,15,20,0.15,1,32,451.0,11,29,0.6479166666666667,3.3868009819998406
2,363aa2d390633eba384126b5994a98f4bc60b6d612c9c53c276d5a8d1942628a,hungarian_astar,15,20,0.15,1,21,176.0,13,1,0.0,2.8597259750022204
3,04a3e00243db8932db7ed92918220b189d96bfc7d8e5761e664aa10d72390fa8,manhattan_greedy,15,20,0.15,1,32,469.0,10,11,0.6770833333333334,0.17849366099835606
3,04a3e00243db8932db7ed92918220b189d96bfc7d8e5761e664aa10d72390fa8,path_cost_greedy,15,20,0.15,1,32,474.0,10,6,0.69375,3.9509907479950925
3,04a3e00243db8932db7ed92918220b189d96bfc7d8e5761e664aa10d72390fa8,hungarian_astar,15,20,0.15,1,23,169.0,13,0,0.0,3.326190202998987
4,8e9d0057f658234f80e1a159aef35ee93e75fff4a40d901f2d1f6e1a0cc3fe9e,manhattan_greedy,15,20,0.15,1,39,577.0,10,8,0.7658119658119659,0.14345956300530815
4,8e9d0057f658234f80e1a159aef35ee93e75fff4a40d901f2d1f6e1a0cc3fe9e,path_cost_greedy,15,20,0.15,1,39,568.0,9,17,0.770940170940171,2.6732235029994627
4,8e9d0057f658234f80e1a159aef35ee93e75fff4a40d901f2d1f6e1a0cc3fe9e,hungarian_astar,15,20,0.15,1,23,217.0,12,0,0.0,2.9705717929973616
5,73d0ce99353d4ff48699bf518394491d0588978347f9515ed9cd9e2e6fe5ec92,manhattan_greedy,15,20,0.15,1,39,565.0,12,20,0.7435897435897436,0.3593331779993605
5,73d0ce99353d4ff48699bf518394491d0588978347f9515ed9cd9e2e6fe5ec92,path_cost_greedy,15,20,0.15,1,36,529.0,11,11,0.7407407407407407,4.426793805003399
5,73d0ce99353d4ff48699bf518394491d0588978347f9515ed9cd9e2e6fe5ec92,hungarian_astar,15,20,0.15,1,19,150.0,14,0,0.0,2.5399513119991752
6,daf439c28a31e82887d7ca1f9769f7b3e3cc9b52a31b56f98e73886a5ab0e50f,manhattan_greedy,15,20,0.15,1,22,320.0,13,10,0.6060606060606061,0.06032125400088262
6,daf439c28a31e82887d7ca1f9769f7b3e3cc9b52a31b56f98e73886a5ab0e50f,path_cost_greedy,15,20,0.15,1,22,314.0,13,16,0.6333333333333333,1.8874909060032223
6,daf439c28a31e82887d7ca1f9769f7b3e3cc9b52a31b56f98e73886a5ab0e50f,hungarian_astar,15,20,0.15,1,22,168.0,12,0,0.0,1.5109971040001255
7,608d431e0282acd967d0cf28479c6b168f285f9293c8aabb07edc6084d0982fd,manhattan_greedy,15,20,0.15,1,30,430.0,10,20,0.6444444444444445,0.11225241100328276
7,608d431e0282acd967d0cf28479c6b168f285f9293c8aabb07edc6084d0982fd,path_cost_greedy,15,20,0.15,1,30,425.0,10,25,0.6577777777777778,2.990237949998118
7,608d431e0282acd967d0cf28479c6b168f285f9293c8aabb07edc6084d0982fd,hungarian_astar,15,20,0.15,1,20,198.0,11,2,0.0,2.7238540339967585
8,24e8f79d8c8b93bb78b442551f485d0bf42f9c3004483e6ab4db12b3751dcfbc,manhattan_greedy,15,20,0.15,1,41,602.0,10,13,0.7869918699186992,0.2815662089997204
